19	19	27
19	20	26
19	21	25
19	22	24
19	23	23
20	20	25
20	21	24
20	22	23
21	21	23
21	22	22
1	32	33
2	31	33
2	32	32
3	30	33
3	31	32
4	29	33
4	30	32
4	31	31
5	28	33
5	29	32
5	30	31
6	27	33
6	28	32
6	29	31
6	30	30
7	26	33
7	27	32
7	28	31
7	29	30
8	25	33
8	26	32
8	27	31
8	28	30
8	29	29
9	24	33
9	25	32
9	26	31
9	27	30
9	28	29
10	23	33
10	24	32
10	25	31
10	26	30
10	27	29
10	28	28
11	22	33
11	23	32
11	24	31
11	25	30
11	26	29
11	27	28
12	21	33
12	22	32
12	23	31
12	24	30
12	25	29
12	26	28
12	27	27
13	20	33
13	21	32
13	22	31
13	23	30
13	24	29
13	25	28
13	26	27
14	19	33
14	20	32
14	21	31
14	22	30
14	23	29
14	24	28
14	25	27
14	26	26
15	18	33
15	19	32
15	20	31
15	21	30
15	22	29
15	23	28
15	24	27
15	25	26
16	17	33
16	18	32
16	19	31
16	20	30
16	21	29
16	22	28
16	23	27
16	24	26
16	25	25
17	17	32
17	18	31
17	19	30
17	20	29
17	21	28
17	22	27
17	23	26
17	24	25
18	18	30
18	19	29
18	20	28
18	21	27
18	22	26
18	23	25
18	24	24
19	19	28
19	20	27
19	21	26
19	22	25
19	23	24
20	20	26
20	21	25
20	22	24
20	23	23
21	21	24
21	22	23
22	22	22
1	33	33
2	32	33
3	31	33
3	32	32
4	30	33
4	31	32
5	29	33
5	30	32
5	31	31
6	28	33
6	29	32
6	30	31
7	27	33
7	28	32
7	29	31
7	30	30
8	26	33
8	27	32
8	28	31
8	29	30
9	25	33
9	26	32
9	27	31
9	28	30
9	29	29
10	24	33
10	25	32
10	26	31
10	27	30
10	28	29
11	23	33
11	24	32
11	25	31
11	26	30
11	27	29
11	28	28
12	22	33
12	23	32
12	24	31
12	25	30
12	26	29
12	27	28
13	21	33
13	22	32
13	23	31
13	24	30
13	25	29
13	26	28
13	27	27
14	20	33
14	21	32
14	22	31
14	23	30
14	24	29
14	25	28
14	26	27
15	19	33
15	20	32
15	21	31
15	22	30
15	23	29
15	24	28
15	25	27
15	26	26
16	18	33
16	19	32
16	20	31
16	21	30
16	22	29
16	23	28
16	24	27
16	25	26
17	17	33
17	18	32
17	19	31
17	20	30
17	21	29
17	22	28
17	23	27
17	24	26
17	25	25
18	18	31
18	19	30
18	20	29
18	21	28
18	22	27
18	23	26
18	24	25
19	19	29
19	20	28
19	21	27
19	22	26
19	23	25
19	24	24
20	20	27
20	21	26
20	22	25
20	23	24
21	21	25
21	22	24
21	23	23
22	22	23
1	33	34
2	32	34
2	33	33
3	31	34
3	32	33
4	30	34
4	31	33
4	32	32
5	29	34
5	30	33
5	31	32
6	28	34
6	29	33
6	30	32
6	31	31
7	27	34
7	28	33
7	29	32
7	30	31
8	26	34
8	27	33
8	28	32
8	29	31
8	30	30
9	25	34
9	26	33
9	27	32
9	28	31
9	29	30
10	24	34
10	25	33
10	26	32
10	27	31
10	28	30
10	29	29
11	23	34
11	24	33
11	25	32
11	26	31
11	27	30
11	28	29
12	22	34
12	23	33
12	24	32
12	25	31
12	26	30
12	27	29
12	28	28
13	21	34
13	22	33
13	23	32
13	24	31
13	25	30
13	26	29
13	27	28
14	20	34
14	21	33
14	22	32
14	23	31
14	24	30
14	25	29
14	26	28
14	27	27
15	19	34
15	20	33
15	21	32
15	22	31
15	23	30
15	24	29
15	25	28
15	26	27
16	18	34
16	19	33
16	20	32
16	21	31
16	22	30
16	23	29
16	24	28
16	25	27
16	26	26
17	17	34
17	18	33
17	19	32
17	20	31
17	21	30
17	22	29
17	23	28
17	24	27
17	25	26
18	18	32
18	19	31
18	20	30
18	21	29
18	22	28
18	23	27
18	24	26
18	25	25
19	19	30
19	20	29
19	21	28
19	22	27
19	23	26
19	24	25
20	20	28
20	21	27
20	22	26
20	23	25
20	24	24
21	21	26
21	22	25
21	23	24
22	22	24
22	23	23
1	34	34
2	33	34
3	32	34
3	33	33
4	31	34
4	32	33
5	30	34
5	31	33
5	32	32
6	29	34
6	30	33
6	31	32
7	28	34
7	29	33
7	30	32
7	31	31
8	27	34
8	28	33
8	29	32
8	30	31
9	26	34
9	27	33
9	28	32
9	29	31
9	30	30
10	25	34
10	26	33
10	27	32
10	28	31
10	29	30
11	24	34
11	25	33
11	26	32
11	27	31
11	28	30
11	29	29
12	23	34
12	24	33
12	25	32
12	26	31
12	27	30
12	28	29
13	22	34
13	23	33
13	24	32
13	25	31
13	26	30
13	27	29
13	28	28
14	21	34
14	22	33
14	23	32
14	24	31
14	25	30
14	26	29
14	27	28
15	20	34
15	21	33
15	22	32
15	23	31
15	24	30
15	25	29
15	26	28
15	27	27
16	19	34
16	20	33
16	21	32
16	22	31
16	23	30
16	24	29
16	25	28
16	26	27
17	18	34
17	19	33
17	20	32
17	21	31
17	22	30
17	23	29
17	24	28
17	25	27
17	26	26
18	18	33
18	19	32
18	20	31
18	21	30
18	22	29
18	23	28
18	24	27
18	25	26
19	19	31
19	20	30
19	21	29
19	22	28
19	23	27
19	24	26
19	25	25
20	20	29
20	21	28
20	22	27
20	23	26
20	24	25
21	21	27
21	22	26
21	23	25
21	24	24
22	22	25
22	23	24
23	23	23
1	34	35
2	33	35
2	34	34
3	32	35
3	33	34
4	31	35
4	32	34
4	33	33
5	30	35
5	31	34
5	32	33
6	29	35
6	30	34
6	31	33
6	32	32
7	28	35
7	29	34
7	30	33
7	31	32
8	27	35
8	28	34
8	29	33
8	30	32
8	31	31
9	26	35
9	27	34
9	28	33
9	29	32
9	30	31
10	25	35
10	26	34
10	27	33
10	28	32
10	29	31
10	30	30
11	24	35
11	25	34
11	26	33
11	27	32
11	28	31
11	29	30
12	23	35
12	24	34
12	25	33
12	26	32
12	27	31
12	28	30
12	29	29
13	22	35
13	23	34
13	24	33
13	25	32
13	26	31
13	27	30
13	28	29
14	21	35
14	22	34
14	23	33
14	24	32
14	25	31
14	26	30
14	27	29
14	28	28
15	20	35
15	21	34
15	22	33
15	23	32
15	24	31
15	25	30
15	26	29
15	27	28
16	19	35
16	20	34
16	21	33
16	22	32
16	23	31
16	24	30
16	25	29
16	26	28
16	27	27
17	18	35
17	19	34
17	20	33
17	21	32
17	22	31
17	23	30
17	24	29
17	25	28
17	26	27
18	18	34
18	19	33
18	20	32
18	21	31
18	22	30
18	23	29
18	24	28
18	25	27
18	26	26
19	19	32
19	20	31
19	21	30
19	22	29
19	23	28
19	24	27
19	25	26
20	20	30
20	21	29
20	22	28
20	23	27
20	24	26
20	25	25
21	21	28
21	22	27
21	23	26
21	24	25
22	22	26
22	23	25
22	24	24
23	23	24
1	35	35
2	34	35
3	33	35
3	34	34
4	32	35
4	33	34
5	31	35
5	32	34
5	33	33
6	30	35
6	31	34
6	32	33
7	29	35
7	30	34
7	31	33
7	32	32
8	28	35
8	29	34
8	30	33
8	31	32
9	27	35
9	28	34
9	29	33
9	30	32
9	31	31
10	26	35
10	27	34
10	28	33
10	29	32
10	30	31
11	25	35
11	26	34
11	27	33
11	28	32
11	29	31
11	30	30
12	24	35
12	25	34
12	26	33
12	27	32
12	28	31
12	29	30
13	23	35
13	24	34
13	25	33
13	26	32
13	27	31
13	28	30
13	29	29
14	22	35
14	23	34
14	24	33
14	25	32
14	26	31
14	27	30
14	28	29
15	21	35
15	22	34
15	23	33
15	24	32
15	25	31
15	26	30
15	27	29
15	28	28
16	20	35
16	21	34
16	22	33
16	23	32
16	24	31
16	25	30
16	26	29
16	27	28
17	19	35
17	20	34
17	21	33
17	22	32
17	23	31
17	24	30
17	25	29
17	26	28
17	27	27
18	18	35
18	19	34
18	20	33
18	21	32
18	22	31
18	23	30
18	24	29
18	25	28
18	26	27
19	19	33
19	20	32
19	21	31
19	22	30
19	23	29
19	24	28
19	25	27
19	26	26
20	20	31
20	21	30
20	22	29
20	23	28
20	24	27
20	25	26
21	21	29
21	22	28
21	23	27
21	24	26
21	25	25
22	22	27
22	23	26
22	24	25
23	23	25
23	24	24
1	35	36
2	34	36
2	35	35
3	33	36
3	34	35
4	32	36
4	33	35
4	34	34
5	31	36
5	32	35
5	33	34
6	30	36
6	31	35
6	32	34
6	33	33
7	29	36
7	30	35
7	31	34
7	32	33
8	28	36
8	29	35
8	30	34
8	31	33
8	32	32
9	27	36
9	28	35
9	29	34
9	30	33
9	31	32
10	26	36
10	27	35
10	28	34
10	29	33
10	30	32
10	31	31
11	25	36
11	26	35
11	27	34
11	28	33
11	29	32
11	30	31
12	24	36
12	25	35
12	26	34
12	27	33
12	28	32
12	29	31
12	30	30
13	23	36
13	24	35
13	25	34
13	26	33
13	27	32
13	28	31
13	29	30
14	22	36
14	23	35
14	24	34
14	25	33
14	26	32
14	27	31
14	28	30
14	29	29
15	21	36
15	22	35
15	23	34
15	24	33
15	25	32
15	26	31
15	27	30
15	28	29
16	20	36
16	21	35
16	22	34
16	23	33
16	24	32
16	25	31
16	26	30
16	27	29
16	28	28
17	19	36
17	20	35
17	21	34
17	22	33
17	23	32
17	24	31
17	25	30
17	26	29
17	27	28
18	18	36
18	19	35
18	20	34
18	21	33
18	22	32
18	23	31
18	24	30
18	25	29
18	26	28
18	27	27
19	19	34
19	20	33
19	21	32
19	22	31
19	23	30
19	24	29
19	25	28
19	26	27
20	20	32
20	21	31
20	22	30
20	23	29
20	24	28
20	25	27
20	26	26
21	21	30
21	22	29
21	23	28
21	24	27
21	25	26
22	22	28
22	23	27
22	24	26
22	25	25
23	23	26
23	24	25
24	24	24
1	36	36
2	35	36
3	34	36
3	35	35
4	33	36
4	34	35
5	32	36
5	33	35
5	34	34
6	31	36
6	32	35
6	33	34
7	30	36
7	31	35
7	32	34
7	33	33
8	29	36
8	30	35
8	31	34
8	32	33
9	28	36
9	29	35
9	30	34
9	31	33
9	32	32
10	27	36
10	28	35
10	29	34
10	30	33
10	31	32
11	26	36
11	27	35
11	28	34
11	29	33
11	30	32
11	31	31
12	25	36
12	26	35
12	27	34
12	28	33
12	29	32
12	30	31
13	24	36
13	25	35
13	26	34
13	27	33
13	28	32
13	29	31
13	30	30
14	23	36
14	24	35
14	25	34
14	26	33
14	27	32
14	28	31
14	29	30
15	22	36
15	23	35
15	24	34
15	25	33
15	26	32
15	27	31
15	28	30
15	29	29
16	21	36
16	22	35
16	23	34
16	24	33
16	25	32
16	26	31
16	27	30
16	28	29
17	20	36
17	21	35
17	22	34
17	23	33
17	24	32
17	25	31
17	26	30
17	27	29
17	28	28
18	19	36
18	20	35
18	21	34
18	22	33
18	23	32
18	24	31
18	25	30
18	26	29
18	27	28
19	19	35
19	20	34
19	21	33
19	22	32
19	23	31
19	24	30
19	25	29
19	26	28
19	27	27
20	20	33
20	21	32
20	22	31
20	23	30
20	24	29
20	25	28
20	26	27
21	21	31
21	22	30
21	23	29
21	24	28
21	25	27
21	26	26
22	22	29
22	23	28
22	24	27
22	25	26
23	23	27
23	24	26
23	25	25
24	24	25
1	36	37
2	35	37
2	36	36
3	34	37
3	35	36
4	33	37
4	34	36
4	35	35
5	32	37
5	33	36
5	34	35
6	31	37
6	32	36
6	33	35
6	34	34
7	30	37
7	31	36
7	32	35
7	33	34
8	29	37
8	30	36
8	31	35
8	32	34
8	33	33
9	28	37
9	29	36
9	30	35
9	31	34
9	32	33
10	27	37
10	28	36
10	29	35
10	30	34
10	31	33
10	32	32
11	26	37
11	27	36
11	28	35
11	29	34
11	30	33
11	31	32
12	25	37
12	26	36
12	27	35
12	28	34
12	29	33
12	30	32
12	31	31
13	24	37
13	25	36
13	26	35
13	27	34
13	28	33
13	29	32
13	30	31
14	23	37
14	24	36
14	25	35
14	26	34
14	27	33
14	28	32
14	29	31
14	30	30
15	22	37
15	23	36
15	24	35
15	25	34
15	26	33
15	27	32
15	28	31
15	29	30
16	21	37
16	22	36
16	23	35
16	24	34
16	25	33
16	26	32
16	27	31
16	28	30
16	29	29
17	20	37
17	21	36
17	22	35
17	23	34
17	24	33
17	25	32
17	26	31
17	27	30
17	28	29
18	19	37
18	20	36
18	21	35
18	22	34
18	23	33
18	24	32
18	25	31
18	26	30
18	27	29
18	28	28
19	19	36
19	20	35
19	21	34
19	22	33
19	23	32
19	24	31
19	25	30
19	26	29
19	27	28
20	20	34
20	21	33
20	22	32
20	23	31
20	24	30
20	25	29
20	26	28
20	27	27
21	21	32
21	22	31
21	23	30
21	24	29
21	25	28
21	26	27
22	22	30
22	23	29
22	24	28
22	25	27
22	26	26
23	23	28
23	24	27
23	25	26
24	24	26
24	25	25
1	37	37
2	36	37
3	35	37
3	36	36
4	34	37
4	35	36
5	33	37
5	34	36
5	35	35
6	32	37
6	33	36
6	34	35
7	31	37
7	32	36
7	33	35
7	34	34
8	30	37
8	31	36
8	32	35
8	33	34
9	29	37
9	30	36
9	31	35
9	32	34
9	33	33
10	28	37
10	29	36
10	30	35
10	31	34
10	32	33
11	27	37
11	28	36
11	29	35
11	30	34
11	31	33
11	32	32
12	26	37
12	27	36
12	28	35
12	29	34
12	30	33
12	31	32
13	25	37
13	26	36
13	27	35
13	28	34
13	29	33
13	30	32
13	31	31
14	24	37
14	25	36
14	26	35
14	27	34
14	28	33
14	29	32
14	30	31
15	23	37
15	24	36
15	25	35
15	26	34
15	27	33
15	28	32
15	29	31
15	30	30
16	22	37
16	23	36
16	24	35
16	25	34
16	26	33
16	27	32
16	28	31
16	29	30
17	21	37
17	22	36
17	23	35
17	24	34
17	25	33
17	26	32
17	27	31
17	28	30
17	29	29
18	20	37
18	21	36
18	22	35
18	23	34
18	24	33
18	25	32
18	26	31
18	27	30
18	28	29
19	19	37
19	20	36
19	21	35
19	22	34
19	23	33
19	24	32
19	25	31
19	26	30
19	27	29
19	28	28
20	20	35
20	21	34
20	22	33
20	23	32
20	24	31
20	25	30
20	26	29
20	27	28
21	21	33
21	22	32
21	23	31
21	24	30
21	25	29
21	26	28
21	27	27
22	22	31
22	23	30
22	24	29
22	25	28
22	26	27
23	23	29
23	24	28
23	25	27
23	26	26
24	24	27
24	25	26
25	25	25
1	37	38
2	36	38
2	37	37
3	35	38
3	36	37
4	34	38
4	35	37
4	36	36
5	33	38
5	34	37
5	35	36
6	32	38
6	33	37
6	34	36
6	35	35
7	31	38
7	32	37
7	33	36
7	34	35
8	30	38
8	31	37
8	32	36
8	33	35
8	34	34
9	29	38
9	30	37
9	31	36
9	32	35
9	33	34
10	28	38
10	29	37
10	30	36
10	31	35
10	32	34
10	33	33
11	27	38
11	28	37
11	29	36
11	30	35
11	31	34
11	32	33
12	26	38
12	27	37
12	28	36
12	29	35
12	30	34
12	31	33
12	32	32
13	25	38
13	26	37
13	27	36
13	28	35
13	29	34
13	30	33
13	31	32
14	24	38
14	25	37
14	26	36
14	27	35
14	28	34
14	29	33
14	30	32
14	31	31
15	23	38
15	24	37
15	25	36
15	26	35
15	27	34
15	28	33
15	29	32
15	30	31
16	22	38
16	23	37
16	24	36
16	25	35
16	26	34
16	27	33
16	28	32
16	29	31
16	30	30
17	21	38
17	22	37
17	23	36
17	24	35
17	25	34
17	26	33
17	27	32
17	28	31
17	29	30
18	20	38
18	21	37
18	22	36
18	23	35
18	24	34
18	25	33
18	26	32
18	27	31
18	28	30
18	29	29
19	19	38
19	20	37
19	21	36
19	22	35
19	23	34
19	24	33
19	25	32
19	26	31
19	27	30
19	28	29
20	20	36
20	21	35
20	22	34
20	23	33
20	24	32
20	25	31
20	26	30
20	27	29
20	28	28
21	21	34
21	22	33
21	23	32
21	24	31
21	25	30
21	26	29
21	27	28
22	22	32
22	23	31
22	24	30
22	25	29
22	26	28
22	27	27
23	23	30
23	24	29
23	25	28
23	26	27
24	24	28
24	25	27
24	26	26
25	25	26
1	38	38
2	37	38
3	36	38
3	37	37
4	35	38
4	36	37
5	34	38
5	35	37
5	36	36
6	33	38
6	34	37
6	35	36
7	32	38
7	33	37
7	34	36
7	35	35
8	31	38
8	32	37
8	33	36
8	34	35
9	30	38
9	31	37
9	32	36
9	33	35
9	34	34
10	29	38
10	30	37
10	31	36
10	32	35
10	33	34
11	28	38
11	29	37
11	30	36
11	31	35
11	32	34
11	33	33
12	27	38
12	28	37
12	29	36
12	30	35
12	31	34
12	32	33
13	26	38
13	27	37
13	28	36
13	29	35
13	30	34
13	31	33
13	32	32
14	25	38
14	26	37
14	27	36
14	28	35
14	29	34
14	30	33
14	31	32
15	24	38
15	25	37
15	26	36
15	27	35
15	28	34
15	29	33
15	30	32
15	31	31
16	23	38
16	24	37
16	25	36
16	26	35
16	27	34
16	28	33
16	29	32
16	30	31
17	22	38
17	23	37
17	24	36
17	25	35
17	26	34
17	27	33
17	28	32
17	29	31
17	30	30
18	21	38
18	22	37
18	23	36
18	24	35
18	25	34
18	26	33
18	27	32
18	28	31
18	29	30
19	20	38
19	21	37
19	22	36
19	23	35
19	24	34
19	25	33
19	26	32
19	27	31
19	28	30
19	29	29
20	20	37
20	21	36
20	22	35
20	23	34
20	24	33
20	25	32
20	26	31
20	27	30
20	28	29
21	21	35
21	22	34
21	23	33
21	24	32
21	25	31
21	26	30
21	27	29
21	28	28
22	22	33
22	23	32
22	24	31
22	25	30
22	26	29
22	27	28
23	23	31
23	24	30
23	25	29
23	26	28
23	27	27
24	24	29
24	25	28
24	26	27
25	25	27
25	26	26
1	38	39
2	37	39
2	38	38
3	36	39
3	37	38
4	35	39
4	36	38
4	37	37
5	34	39
5	35	38
5	36	37
6	33	39
6	34	38
6	35	37
6	36	36
7	32	39
7	33	38
7	34	37
7	35	36
8	31	39
8	32	38
8	33	37
8	34	36
8	35	35
9	30	39
9	31	38
9	32	37
9	33	36
9	34	35
10	29	39
10	30	38
10	31	37
10	32	36
10	33	35
10	34	34
11	28	39
11	29	38
11	30	37
11	31	36
11	32	35
11	33	34
12	27	39
12	28	38
12	29	37
12	30	36
12	31	35
12	32	34
12	33	33
13	26	39
13	27	38
13	28	37
13	29	36
13	30	35
13	31	34
13	32	33
14	25	39
14	26	38
14	27	37
14	28	36
14	29	35
14	30	34
14	31	33
14	32	32
15	24	39
15	25	38
15	26	37
15	27	36
15	28	35
15	29	34
15	30	33
15	31	32
16	23	39
16	24	38
16	25	37
16	26	36
16	27	35
16	28	34
16	29	33
16	30	32
16	31	31
17	22	39
17	23	38
17	24	37
17	25	36
17	26	35
17	27	34
17	28	33
17	29	32
17	30	31
18	21	39
18	22	38
18	23	37
18	24	36
18	25	35
18	26	34
18	27	33
18	28	32
18	29	31
18	30	30
19	20	39
19	21	38
19	22	37
19	23	36
19	24	35
19	25	34
19	26	33
19	27	32
19	28	31
19	29	30
20	20	38
20	21	37
20	22	36
20	23	35
20	24	34
20	25	33
20	26	32
20	27	31
20	28	30
20	29	29
21	21	36
21	22	35
21	23	34
21	24	33
21	25	32
21	26	31
21	27	30
21	28	29
22	22	34
22	23	33
22	24	32
22	25	31
22	26	30
22	27	29
22	28	28
23	23	32
23	24	31
23	25	30
23	26	29
23	27	28
24	24	30
24	25	29
24	26	28
24	27	27
25	25	28
25	26	27
26	26	26
1	39	39
2	38	39
3	37	39
3	38	38
4	36	39
4	37	38
5	35	39
5	36	38
5	37	37
6	34	39
6	35	38
6	36	37
7	33	39
7	34	38
7	35	37
7	36	36
8	32	39
8	33	38
8	34	37
8	35	36
9	31	39
9	32	38
9	33	37
9	34	36
9	35	35
10	30	39
10	31	38
10	32	37
10	33	36
10	34	35
11	29	39
11	30	38
11	31	37
11	32	36
11	33	35
11	34	34
12	28	39
12	29	38
12	30	37
12	31	36
12	32	35
12	33	34
13	27	39
13	28	38
13	29	37
13	30	36
13	31	35
13	32	34
13	33	33
14	26	39
14	27	38
14	28	37
14	29	36
14	30	35
14	31	34
14	32	33
15	25	39
15	26	38
15	27	37
15	28	36
15	29	35
15	30	34
15	31	33
15	32	32
16	24	39
16	25	38
16	26	37
16	27	36
16	28	35
16	29	34
16	30	33
16	31	32
17	23	39
17	24	38
17	25	37
17	26	36
17	27	35
17	28	34
17	29	33
17	30	32
17	31	31
18	22	39
18	23	38
18	24	37
18	25	36
18	26	35
18	27	34
18	28	33
18	29	32
18	30	31
19	21	39
19	22	38
19	23	37
19	24	36
19	25	35
19	26	34
19	27	33
19	28	32
19	29	31
19	30	30
20	20	39
20	21	38
20	22	37
20	23	36
20	24	35
20	25	34
20	26	33
20	27	32
20	28	31
20	29	30
21	21	37
21	22	36
21	23	35
21	24	34
21	25	33
21	26	32
21	27	31
21	28	30
21	29	29
22	22	35
22	23	34
22	24	33
22	25	32
22	26	31
22	27	30
22	28	29
23	23	33
23	24	32
23	25	31
23	26	30
23	27	29
23	28	28
24	24	31
24	25	30
24	26	29
24	27	28
25	25	29
25	26	28
25	27	27
26	26	27
1	39	40
2	38	40
2	39	39
3	37	40
3	38	39
4	36	40
4	37	39
4	38	38
5	35	40
5	36	39
5	37	38
6	34	40
6	35	39
6	36	38
6	37	37
7	33	40
7	34	39
7	35	38
7	36	37
8	32	40
8	33	39
8	34	38
8	35	37
8	36	36
9	31	40
9	32	39
9	33	38
9	34	37
9	35	36
10	30	40
10	31	39
10	32	38
10	33	37
10	34	36
10	35	35
11	29	40
11	30	39
11	31	38
11	32	37
11	33	36
11	34	35
12	28	40
12	29	39
12	30	38
12	31	37
12	32	36
12	33	35
12	34	34
13	27	40
13	28	39
13	29	38
13	30	37
13	31	36
13	32	35
13	33	34
14	26	40
14	27	39
14	28	38
14	29	37
14	30	36
14	31	35
14	32	34
14	33	33
15	25	40
15	26	39
15	27	38
15	28	37
15	29	36
15	30	35
15	31	34
15	32	33
16	24	40
16	25	39
16	26	38
16	27	37
16	28	36
16	29	35
16	30	34
16	31	33
16	32	32
17	23	40
17	24	39
17	25	38
17	26	37
17	27	36
17	28	35
17	29	34
17	30	33
17	31	32
18	22	40
18	23	39
18	24	38
18	25	37
18	26	36
18	27	35
18	28	34
18	29	33
18	30	32
18	31	31
19	21	40
19	22	39
19	23	38
19	24	37
19	25	36
19	26	35
19	27	34
19	28	33
19	29	32
19	30	31
20	20	40
20	21	39
20	22	38
20	23	37
20	24	36
20	25	35
20	26	34
20	27	33
20	28	32
20	29	31
20	30	30
21	21	38
21	22	37
21	23	36
21	24	35
21	25	34
21	26	33
21	27	32
21	28	31
21	29	30
22	22	36
22	23	35
22	24	34
22	25	33
22	26	32
22	27	31
22	28	30
22	29	29
23	23	34
23	24	33
23	25	32
23	26	31
23	27	30
23	28	29
24	24	32
24	25	31
24	26	30
24	27	29
24	28	28
25	25	30
25	26	29
25	27	28
26	26	28
26	27	27
1	40	40
2	39	40
3	38	40
3	39	39
4	37	40
4	38	39
5	36	40
5	37	39
5	38	38
6	35	40
6	36	39
6	37	38
7	34	40
7	35	39
7	36	38
7	37	37
8	33	40
8	34	39
8	35	38
8	36	37
9	32	40
9	33	39
9	34	38
9	35	37
9	36	36
10	31	40
10	32	39
10	33	38
10	34	37
10	35	36
11	30	40
11	31	39
11	32	38
11	33	37
11	34	36
11	35	35
12	29	40
12	30	39
12	31	38
12	32	37
12	33	36
12	34	35
13	28	40
13	29	39
13	30	38
13	31	37
13	32	36
13	33	35
13	34	34
14	27	40
14	28	39
14	29	38
14	30	37
14	31	36
14	32	35
14	33	34
15	26	40
15	27	39
15	28	38
15	29	37
15	30	36
15	31	35
15	32	34
15	33	33
16	25	40
16	26	39
16	27	38
16	28	37
16	29	36
16	30	35
16	31	34
16	32	33
17	24	40
17	25	39
17	26	38
17	27	37
17	28	36
17	29	35
17	30	34
17	31	33
17	32	32
18	23	40
18	24	39
18	25	38
18	26	37
18	27	36
18	28	35
18	29	34
18	30	33
18	31	32
19	22	40
19	23	39
19	24	38
19	25	37
19	26	36
19	27	35
19	28	34
19	29	33
19	30	32
19	31	31
20	21	40
20	22	39
20	23	38
20	24	37
20	25	36
20	26	35
20	27	34
20	28	33
20	29	32
20	30	31
21	21	39
21	22	38
21	23	37
21	24	36
21	25	35
21	26	34
21	27	33
21	28	32
21	29	31
21	30	30
22	22	37
22	23	36
22	24	35
22	25	34
22	26	33
22	27	32
22	28	31
22	29	30
23	23	35
23	24	34
23	25	33
23	26	32
23	27	31
23	28	30
23	29	29
24	24	33
24	25	32
24	26	31
24	27	30
24	28	29
25	25	31
25	26	30
25	27	29
25	28	28
26	26	29
26	27	28
27	27	27
1	40	41
2	39	41
2	40	40
3	38	41
3	39	40
4	37	41
4	38	40
4	39	39
5	36	41
5	37	40
5	38	39
6	35	41
6	36	40
6	37	39
6	38	38
7	34	41
7	35	40
7	36	39
7	37	38
8	33	41
8	34	40
8	35	39
8	36	38
8	37	37
9	32	41
9	33	40
9	34	39
9	35	38
9	36	37
10	31	41
10	32	40
10	33	39
10	34	38
10	35	37
10	36	36
11	30	41
11	31	40
11	32	39
11	33	38
11	34	37
11	35	36
12	29	41
12	30	40
12	31	39
12	32	38
12	33	37
12	34	36
12	35	35
13	28	41
13	29	40
13	30	39
13	31	38
13	32	37
13	33	36
13	34	35
14	27	41
14	28	40
14	29	39
14	30	38
14	31	37
14	32	36
14	33	35
14	34	34
15	26	41
15	27	40
15	28	39
15	29	38
15	30	37
15	31	36
15	32	35
15	33	34
16	25	41
16	26	40
16	27	39
16	28	38
16	29	37
16	30	36
16	31	35
16	32	34
16	33	33
17	24	41
17	25	40
17	26	39
17	27	38
17	28	37
17	29	36
17	30	35
17	31	34
17	32	33
18	23	41
18	24	40
18	25	39
18	26	38
18	27	37
18	28	36
18	29	35
18	30	34
18	31	33
18	32	32
19	22	41
19	23	40
19	24	39
19	25	38
19	26	37
19	27	36
19	28	35
19	29	34
19	30	33
19	31	32
20	21	41
20	22	40
20	23	39
20	24	38
20	25	37
20	26	36
20	27	35
20	28	34
20	29	33
20	30	32
20	31	31
21	21	40
21	22	39
21	23	38
21	24	37
21	25	36
21	26	35
21	27	34
21	28	33
21	29	32
21	30	31
22	22	38
22	23	37
22	24	36
22	25	35
22	26	34
22	27	33
22	28	32
22	29	31
22	30	30
23	23	36
23	24	35
23	25	34
23	26	33
23	27	32
23	28	31
23	29	30
24	24	34
24	25	33
24	26	32
24	27	31
24	28	30
24	29	29
25	25	32
25	26	31
25	27	30
25	28	29
26	26	30
26	27	29
26	28	28
27	27	28
1	41	41
2	40	41
3	39	41
3	40	40
4	38	41
4	39	40
5	37	41
5	38	40
5	39	39
6	36	41
6	37	40
6	38	39
7	35	41
7	36	40
7	37	39
7	38	38
8	34	41
8	35	40
8	36	39
8	37	38
9	33	41
9	34	40
9	35	39
9	36	38
9	37	37
10	32	41
10	33	40
10	34	39
10	35	38
10	36	37
11	31	41
11	32	40
11	33	39
11	34	38
11	35	37
11	36	36
12	30	41
12	31	40
12	32	39
12	33	38
12	34	37
12	35	36
13	29	41
13	30	40
13	31	39
13	32	38
13	33	37
13	34	36
13	35	35
14	28	41
14	29	40
14	30	39
14	31	38
14	32	37
14	33	36
14	34	35
15	27	41
15	28	40
15	29	39
15	30	38
15	31	37
15	32	36
15	33	35
15	34	34
16	26	41
16	27	40
16	28	39
16	29	38
16	30	37
16	31	36
16	32	35
16	33	34
17	25	41
17	26	40
17	27	39
17	28	38
17	29	37
17	30	36
17	31	35
17	32	34
17	33	33
18	24	41
18	25	40
18	26	39
18	27	38
18	28	37
18	29	36
18	30	35
18	31	34
18	32	33
19	23	41
19	24	40
19	25	39
19	26	38
19	27	37
19	28	36
19	29	35
19	30	34
19	31	33
19	32	32
20	22	41
20	23	40
20	24	39
20	25	38
20	26	37
20	27	36
20	28	35
20	29	34
20	30	33
20	31	32
21	21	41
21	22	40
21	23	39
21	24	38
21	25	37
21	26	36
21	27	35
21	28	34
21	29	33
21	30	32
21	31	31
22	22	39
22	23	38
22	24	37
22	25	36
22	26	35
22	27	34
22	28	33
22	29	32
22	30	31
23	23	37
23	24	36
23	25	35
23	26	34
23	27	33
23	28	32
23	29	31
